trayID,species,spID,I,n,trayID_consec,day,planter,plate,domeID,side,x,x1,y,temp_PM,temp_AM,richness,SD,shannon,n_allP,n_allP.na,I_all,n_radish,n_arugula,n_basil,n_red_rom,n_green_rom,n_butter,I_radish,I_arugula,I_basil,I_red_rom,I_green_rom,I_butter,notes,n_others,n_others2,temp_PM_z,richness_z,n_others_z,n_others2_z,n_allP.na_z,n_radish_zsq,n_arugula_zsq,n_basil_zsq,n_red_rom_zsq,n_green_rom_zsq,n_butter_zsq,n_radish_p,n_arugula_p,n_basil_p,n_red_rom_p,n_green_rom_p,n_butter_p
106,basil,3,5,38,103,1,CT,1,49,R,4,4.3,6,25.5,24.6,4,0.5,1.347502698046863,238,236,87,61,49,40,86,0,0,35,22,6,24,0,0,NA,175,126,0.028771780176063154,0.23794570527532174,0.1567981818800891,0.12406255656206981,0.168300250581455,0.12766267575186382,0.2170908134790295,0.35319787790077356,0.7197729476070346,-0.3561175935032453,-0.34295888379045403,0.2584745762711864,0.2076271186440678,0.1694915254237288,0.3644067796610169,0,0
106,radish,1,32,58,103,1,CT,1,49,R,4,4.3,6,25.5,24.6,4,0.5,1.347502698046863,238,236,87,61,49,40,86,0,0,35,22,6,24,0,0,NA,175,126,0.028771780176063154,0.23794570527532174,0.1567981818800891,0.12406255656206981,0.168300250581455,0.12766267575186382,0.2170908134790295,0.35319787790077356,0.7197729476070346,-0.3561175935032453,-0.34295888379045403,0.2584745762711864,0.2076271186440678,0.1694915254237288,0.3644067796610169,0,0
106,red_rom,4,20,82,103,1,CT,1,49,R,4,4.3,6,25.5,24.6,4,0.5,1.347502698046863,238,236,87,61,49,40,86,0,0,35,22,6,24,0,0,NA,175,126,0.028771780176063154,0.23794570527532174,0.1567981818800891,0.12406255656206981,0.168300250581455,0.12766267575186382,0.2170908134790295,0.35319787790077356,0.7197729476070346,-0.3561175935032453,-0.34295888379045403,0.2584745762711864,0.2076271186440678,0.1694915254237288,0.3644067796610169,0,0
117,arugula,2,4,47,104,2,LR,4,50,L,5,5,6,25.1,24.1,4,0.5,1.347502698046863,238,237,27,41,49,0,0,86,61,9,6,0,0,7,5,NA,196,147,-0.09122759568019907,0.23794570527532174,0.28459261472879543,0.24685986654398617,0.17668095612875517,-0.01688607191197273,0.2170908134790295,-0.42973116344007867,-0.4147720410624205,0.7695911519567403,0.643748915977907,0.1729957805907173,0.20675105485232068,0,0,0.3628691983122363,0.25738396624472576
117,butter,6,4,57,104,2,LR,4,50,L,5,5,6,25.1,24.1,4,0.5,1.347502698046863,238,237,27,41,49,0,0,86,61,9,6,0,0,7,5,NA,196,147,-0.09122759568019907,0.23794570527532174,0.28459261472879543,0.24685986654398617,0.17668095612875517,-0.01688607191197273,0.2170908134790295,-0.42973116344007867,-0.4147720410624205,0.7695911519567403,0.643748915977907,0.1729957805907173,0.20675105485232068,0,0,0.3628691983122363,0.25738396624472576
117,green_rom,5,4,82,104,2,LR,4,50,L,5,5,6,25.1,24.1,4,0.5,1.347502698046863,238,237,27,41,49,0,0,86,61,9,6,0,0,7,5,NA,196,147,-0.09122759568019907,0.23794570527532174,0.28459261472879543,0.24685986654398617,0.17668095612875517,-0.01688607191197273,0.2170908134790295,-0.42973116344007867,-0.4147720410624205,0.7695911519567403,0.643748915977907,0.1729957805907173,0.20675105485232068,0,0,0.3628691983122363,0.25738396624472576
117,radish,1,7,39,104,2,LR,4,50,L,5,5,6,25.1,24.1,4,0.5,1.347502698046863,238,237,27,41,49,0,0,86,61,9,6,0,0,7,5,NA,196,147,-0.09122759568019907,0.23794570527532174,0.28459261472879543,0.24685986654398617,0.17668095612875517,-0.01688607191197273,0.2170908134790295,-0.42973116344007867,-0.4147720410624205,0.7695911519567403,0.643748915977907,0.1729957805907173,0.20675105485232068,0,0,0.3628691983122363,0.25738396624472576
118,arugula,2,3,56,105,3,LR,8,29,L,2,2,4,27.4,24.3,4,0.5,1.347502698046863,238,234,12,0,59,50,0,41,84,0,6,2,0,1,3,NA,234,175,0.5987688154933104,0.23794570527532174,0.5158396836931212,0.4105896131865413,0.15153883948685465,-0.6746551409302689,0.2975986375809651,0.44561011555836566,-0.4147720410624205,0.4211467457453433,0.814920407876863,0,0.25213675213675213,0.21367521367521367,0,0.1752136752136752,0.358974358974359
118,basil,3,0,48,105,3,LR,8,29,L,2,2,4,27.4,24.3,4,0.5,1.347502698046863,238,234,12,0,59,50,0,41,84,0,6,2,0,1,3,NA,234,175,0.5987688154933104,0.23794570527532174,0.5158396836931212,0.4105896131865413,0.15153883948685465,-0.6746551409302689,0.2975986375809651,0.44561011555836566,-0.4147720410624205,0.4211467457453433,0.814920407876863,0,0.25213675213675213,0.21367521367521367,0,0.1752136752136752,0.358974358974359
118,butter,6,0,79,105,3,LR,8,29,L,2,2,4,27.4,24.3,4,0.5,1.347502698046863,238,234,12,0,59,50,0,41,84,0,6,2,0,1,3,NA,234,175,0.5987688154933104,0.23794570527532174,0.5158396836931212,0.4105896131865413,0.15153883948685465,-0.6746551409302689,0.2975986375809651,0.44561011555836566,-0.4147720410624205,0.4211467457453433,0.814920407876863,0,0.25213675213675213,0.21367521367521367,0,0.1752136752136752,0.358974358974359
118,green_rom,5,0,39,105,3,LR,8,29,L,2,2,4,27.4,24.3,4,0.5,1.347502698046863,238,234,12,0,59,50,0,41,84,0,6,2,0,1,3,NA,234,175,0.5987688154933104,0.23794570527532174,0.5158396836931212,0.4105896131865413,0.15153883948685465,-0.6746551409302689,0.2975986375809651,0.44561011555836566,-0.4147720410624205,0.4211467457453433,0.814920407876863,0,0.25213675213675213,0.21367521367521367,0,0.1752136752136752,0.358974358974359
119,arugula,2,18,47,106,1,CT,1,83,L,2,2,10,23.1,24.9,4,0.5,1.347502698046863,238,237,63,85,50,41,0,61,0,32,21,3,0,7,0,NA,152,102,-0.6912244749615124,0.23794570527532174,0.016832850664839305,-0.01627722627440603,0.17668095612875517,0.27243427192136377,0.2254906528891389,0.36292407742399235,-0.4147720410624205,0.5919553047580471,-0.34295888379045403,0.35864978902953587,0.2109704641350211,0.1729957805907173,0,0.25738396624472576,0
119,basil,3,1,39,106,1,CT,1,83,L,2,2,10,23.1,24.9,4,0.5,1.347502698046863,238,237,63,85,50,41,0,61,0,32,21,3,0,7,0,NA,152,102,-0.6912244749615124,0.23794570527532174,0.016832850664839305,-0.01627722627440603,0.17668095612875517,0.27243427192136377,0.2254906528891389,0.36292407742399235,-0.4147720410624205,0.5919553047580471,-0.34295888379045403,0.35864978902953587,0.2109704641350211,0.1729957805907173,0,0.25738396624472576,0
119,green_rom,5,7,58,106,1,CT,1,83,L,2,2,10,23.1,24.9,4,0.5,1.347502698046863,238,237,63,85,50,41,0,61,0,32,21,3,0,7,0,NA,152,102,-0.6912244749615124,0.23794570527532174,0.016832850664839305,-0.01627722627440603,0.17668095612875517,0.27243427192136377,0.2254906528891389,0.36292407742399235,-0.4147720410624205,0.5919553047580471,-0.34295888379045403,0.35864978902953587,0.2109704641350211,0.1729957805907173,0,0.25738396624472576,0
119,radish,1,28,81,106,1,CT,1,83,L,2,2,10,23.1,24.9,4,0.5,1.347502698046863,238,237,63,85,50,41,0,61,0,32,21,3,0,7,0,NA,152,102,-0.6912244749615124,0.23794570527532174,0.016832850664839305,-0.01627722627440603,0.17668095612875517,0.27243427192136377,0.2254906528891389,0.36292407742399235,-0.4147720410624205,0.5919553047580471,-0.34295888379045403,0.35864978902953587,0.2109704641350211,0.1729957805907173,0,0.25738396624472576,0
120,arugula,2,57,77,107,2,LR,5,27,R,9,9.3,3,26,22.5,4,0.5,1.347502698046863,238,234,158,41,82,0,61,50,0,33,62,0,38,25,0,NA,193,111,0.17877099999639148,0.23794570527532174,0.26633626717898023,0.03635019228927241,0.15153883948685465,-0.01688607191197273,0.46002646371349254,-0.42973116344007867,0.540742749023138,0.5022272779645436,-0.34295888379045403,0.1752136752136752,0.3504273504273504,0,0.2606837606837607,0.21367521367521367,0
120,green_rom,5,24,48,107,2,LR,5,27,R,9,9.3,3,26,22.5,4,0.5,1.347502698046863,238,234,158,41,82,0,61,50,0,33,62,0,38,25,0,NA,193,111,0.17877099999639148,0.23794570527532174,0.26633626717898023,0.03635019228927241,0.15153883948685465,-0.01688607191197273,0.46002646371349254,-0.42973116344007867,0.540742749023138,0.5022272779645436,-0.34295888379045403,0.1752136752136752,0.3504273504273504,0,0.2606837606837607,0.21367521367521367,0
120,radish,1,31,39,107,2,LR,5,27,R,9,9.3,3,26,22.5,4,0.5,1.347502698046863,238,234,158,41,82,0,61,50,0,33,62,0,38,25,0,NA,193,111,0.17877099999639148,0.23794570527532174,0.26633626717898023,0.03635019228927241,0.15153883948685465,-0.01688607191197273,0.46002646371349254,-0.42973116344007867,0.540742749023138,0.5022272779645436,-0.34295888379045403,0.1752136752136752,0.3504273504273504,0,0.2606837606837607,0.21367521367521367,0
120,red_rom,4,37,58,107,2,LR,5,27,R,9,9.3,3,26,22.5,4,0.5,1.347502698046863,238,234,158,41,82,0,61,50,0,33,62,0,38,25,0,NA,193,111,0.17877099999639148,0.23794570527532174,0.26633626717898023,0.03635019228927241,0.15153883948685465,-0.01688607191197273,0.46002646371349254,-0.42973116344007867,0.540742749023138,0.5022272779645436,-0.34295888379045403,0.1752136752136752,0.3504273504273504,0,0.2606837606837607,0.21367521367521367,0
121,arugula,2,3,47,108,3,LR,7,74,L,2,2,9,24.2,24.3,4,0.5,1.347502698046863,238,237,14,0,49,86,0,41,61,0,4,6,0,1,3,NA,237,188,-0.3612261913567907,0.23794570527532174,0.5340960312429364,0.48660699555629905,0.17668095612875517,-0.6746551409302689,0.2170908134790295,0.7182681615231582,-0.4147720410624205,0.4211467457453433,0.643748915977907,0,0.20675105485232068,0.3628691983122363,0,0.1729957805907173,0.25738396624472576
121,basil,3,5,81,108,3,LR,7,74,L,2,2,9,24.2,24.3,4,0.5,1.347502698046863,238,237,14,0,49,86,0,41,61,0,4,6,0,1,3,NA,237,188,-0.3612261913567907,0.23794570527532174,0.5340960312429364,0.48660699555629905,0.17668095612875517,-0.6746551409302689,0.2170908134790295,0.7182681615231582,-0.4147720410624205,0.4211467457453433,0.643748915977907,0,0.20675105485232068,0.3628691983122363,0,0.1729957805907173,0.25738396624472576
121,butter,6,2,58,108,3,LR,7,74,L,2,2,9,24.2,24.3,4,0.5,1.347502698046863,238,237,14,0,49,86,0,41,61,0,4,6,0,1,3,NA,237,188,-0.3612261913567907,0.23794570527532174,0.5340960312429364,0.48660699555629905,0.17668095612875517,-0.6746551409302689,0.2170908134790295,0.7182681615231582,-0.4147720410624205,0.4211467457453433,0.643748915977907,0,0.20675105485232068,0.3628691983122363,0,0.1729957805907173,0.25738396624472576
121,green_rom,5,1,39,108,3,LR,7,74,L,2,2,9,24.2,24.3,4,0.5,1.347502698046863,238,237,14,0,49,86,0,41,61,0,4,6,0,1,3,NA,237,188,-0.3612261913567907,0.23794570527532174,0.5340960312429364,0.48660699555629905,0.17668095612875517,-0.6746551409302689,0.2170908134790295,0.7182681615231582,-0.4147720410624205,0.4211467457453433,0.643748915977907,0,0.20675105485232068,0.3628691983122363,0,0.1729957805907173,0.25738396624472576
122,arugula,2,3,48,109,1,CT,2,73,R,1,1.3,9,24.7,25,4,0.5,1.347502698046863,238,238,15,0,50,41,86,0,61,0,5,1,6,0,3,NA,238,188,-0.2112269715364624,0.23794570527532174,0.5401814804262081,0.48660699555629905,0.18506166167605534,-0.6746551409302689,0.2254906528891389,0.36292407742399235,0.7197729476070346,-0.3561175935032453,0.643748915977907,0,0.21008403361344538,0.1722689075630252,0.36134453781512604,0,0.25630252100840334
122,basil,3,0,39,109,1,CT,2,73,R,1,1.3,9,24.7,25,4,0.5,1.347502698046863,238,238,15,0,50,41,86,0,61,0,5,1,6,0,3,NA,238,188,-0.2112269715364624,0.23794570527532174,0.5401814804262081,0.48660699555629905,0.18506166167605534,-0.6746551409302689,0.2254906528891389,0.36292407742399235,0.7197729476070346,-0.3561175935032453,0.643748915977907,0,0.21008403361344538,0.1722689075630252,0.36134453781512604,0,0.25630252100840334
122,butter,6,2,58,109,1,CT,2,73,R,1,1.3,9,24.7,25,4,0.5,1.347502698046863,238,238,15,0,50,41,86,0,61,0,5,1,6,0,3,NA,238,188,-0.2112269715364624,0.23794570527532174,0.5401814804262081,0.48660699555629905,0.18506166167605534,-0.6746551409302689,0.2254906528891389,0.36292407742399235,0.7197729476070346,-0.3561175935032453,0.643748915977907,0,0.21008403361344538,0.1722689075630252,0.36134453781512604,0,0.25630252100840334
122,red_rom,4,1,81,109,1,CT,2,73,R,1,1.3,9,24.7,25,4,0.5,1.347502698046863,238,238,15,0,50,41,86,0,61,0,5,1,6,0,3,NA,238,188,-0.2112269715364624,0.23794570527532174,0.5401814804262081,0.48660699555629905,0.18506166167605534,-0.6746551409302689,0.2254906528891389,0.36292407742399235,0.7197729476070346,-0.3561175935032453,0.643748915977907,0,0.21008403361344538,0.1722689075630252,0.36134453781512604,0,0.25630252100840334
123,arugula,2,2,48,110,2,LR,4,47,R,2,2.3,6,25.7,25,4,0.5,1.347502698046863,238,237,24,41,50,0,61,85,0,11,4,0,4,5,0,NA,196,146,0.08877146810419427,0.23794570527532174,0.28459261472879543,0.24101237559246635,0.17668095612875517,-0.01688607191197273,0.2254906528891389,-0.42973116344007867,0.540742749023138,0.7630271966099882,-0.34295888379045403,0.1729957805907173,0.2109704641350211,0,0.25738396624472576,0.35864978902953587,0
123,green_rom,5,2,80,110,2,LR,4,47,R,2,2.3,6,25.7,25,4,0.5,1.347502698046863,238,237,24,41,50,0,61,85,0,11,4,0,4,5,0,NA,196,146,0.08877146810419427,0.23794570527532174,0.28459261472879543,0.24101237559246635,0.17668095612875517,-0.01688607191197273,0.2254906528891389,-0.42973116344007867,0.540742749023138,0.7630271966099882,-0.34295888379045403,0.1729957805907173,0.2109704641350211,0,0.25738396624472576,0.35864978902953587,0
123,radish,1,9,39,110,2,LR,4,47,R,2,2.3,6,25.7,25,4,0.5,1.347502698046863,238,237,24,41,50,0,61,85,0,11,4,0,4,5,0,NA,196,146,0.08877146810419427,0.23794570527532174,0.28459261472879543,0.24101237559246635,0.17668095612875517,-0.01688607191197273,0.2254906528891389,-0.42973116344007867,0.540742749023138,0.7630271966099882,-0.34295888379045403,0.1729957805907173,0.2109704641350211,0,0.25738396624472576,0.35864978902953587,0
123,red_rom,4,2,58,110,2,LR,4,47,R,2,2.3,6,25.7,25,4,0.5,1.347502698046863,238,237,24,41,50,0,61,85,0,11,4,0,4,5,0,NA,196,146,0.08877146810419427,0.23794570527532174,0.28459261472879543,0.24101237559246635,0.17668095612875517,-0.01688607191197273,0.2254906528891389,-0.42973116344007867,0.540742749023138,0.7630271966099882,-0.34295888379045403,0.1729957805907173,0.2109704641350211,0,0.25738396624472576,0.35864978902953587,0
124,butter,6,1,82,111,3,LR,9,39,L,3,3,5,26.6,24,4,0.5,1.347502698046863,238,237,19,49,0,0,61,41,86,12,0,0,4,2,1,NA,188,188,0.3587700637807859,0.23794570527532174,0.2359090212626216,0.48660699555629905,0.17668095612875517,0.04442874880760544,-0.6102721561599711,-0.42973116344007867,0.540742749023138,0.4211467457453433,0.8286235983687382,0.20675105485232068,0,0,0.25738396624472576,0.1729957805907173,0.3628691983122363
124,green_rom,5,1,39,111,3,LR,9,39,L,3,3,5,26.6,24,4,0.5,1.347502698046863,238,237,19,49,0,0,61,41,86,12,0,0,4,2,1,NA,188,188,0.3587700637807859,0.23794570527532174,0.2359090212626216,0.48660699555629905,0.17668095612875517,0.04442874880760544,-0.6102721561599711,-0.42973116344007867,0.540742749023138,0.4211467457453433,0.8286235983687382,0.20675105485232068,0,0,0.25738396624472576,0.1729957805907173,0.3628691983122363
124,radish,1,10,47,111,3,LR,9,39,L,3,3,5,26.6,24,4,0.5,1.347502698046863,238,237,19,49,0,0,61,41,86,12,0,0,4,2,1,NA,188,188,0.3587700637807859,0.23794570527532174,0.2359090212626216,0.48660699555629905,0.17668095612875517,0.04442874880760544,-0.6102721561599711,-0.42973116344007867,0.540742749023138,0.4211467457453433,0.8286235983687382,0.20675105485232068,0,0,0.25738396624472576,0.1729957805907173,0.3628691983122363
124,red_rom,4,1,57,111,3,LR,9,39,L,3,3,5,26.6,24,4,0.5,1.347502698046863,238,237,19,49,0,0,61,41,86,12,0,0,4,2,1,NA,188,188,0.3587700637807859,0.23794570527532174,0.2359090212626216,0.48660699555629905,0.17668095612875517,0.04442874880760544,-0.6102721561599711,-0.42973116344007867,0.540742749023138,0.4211467457453433,0.8286235983687382,0.20675105485232068,0,0,0.25738396624472576,0.1729957805907173,0.3628691983122363
125,arugula,2,24,48,112,1,CT,3,11,R,2,2.3,2,27.1,24.3,4,0.5,1.347502698046863,238,233,59,40,50,59,0,0,84,15,26,5,0,0,13,NA,193,143,0.5087692836011142,0.23794570527532174,0.26633626717898023,0.22346990273790687,0.14315813393955448,-0.0249571637002511,0.2254906528891389,0.5211328534245758,-0.4147720410624205,-0.3561175935032453,0.814920407876863,0.17167381974248927,0.2145922746781116,0.2532188841201717,0,0,0.3605150214592275
125,basil,3,3,56,112,1,CT,3,11,R,2,2.3,2,27.1,24.3,4,0.5,1.347502698046863,238,233,59,40,50,59,0,0,84,15,26,5,0,0,13,NA,193,143,0.5087692836011142,0.23794570527532174,0.26633626717898023,0.22346990273790687,0.14315813393955448,-0.0249571637002511,0.2254906528891389,0.5211328534245758,-0.4147720410624205,-0.3561175935032453,0.814920407876863,0.17167381974248927,0.2145922746781116,0.2532188841201717,0,0,0.3605150214592275
125,butter,6,10,80,112,1,CT,3,11,R,2,2.3,2,27.1,24.3,4,0.5,1.347502698046863,238,233,59,40,50,59,0,0,84,15,26,5,0,0,13,NA,193,143,0.5087692836011142,0.23794570527532174,0.26633626717898023,0.22346990273790687,0.14315813393955448,-0.0249571637002511,0.2254906528891389,0.5211328534245758,-0.4147720410624205,-0.3561175935032453,0.814920407876863,0.17167381974248927,0.2145922746781116,0.2532188841201717,0,0,0.3605150214592275
125,radish,1,12,37,112,1,CT,3,11,R,2,2.3,2,27.1,24.3,4,0.5,1.347502698046863,238,233,59,40,50,59,0,0,84,15,26,5,0,0,13,NA,193,143,0.5087692836011142,0.23794570527532174,0.26633626717898023,0.22346990273790687,0.14315813393955448,-0.0249571637002511,0.2254906528891389,0.5211328534245758,-0.4147720410624205,-0.3561175935032453,0.814920407876863,0.17167381974248927,0.2145922746781116,0.2532188841201717,0,0,0.3605150214592275
126,arugula,2,58,80,113,2,LR,5,40,R,4,4.3,5,27.1,24.7,4,0.5,1.347502698046863,238,234,146,60,85,39,0,0,50,54,63,8,0,0,21,NA,174,89,0.5087692836011142,0.23794570527532174,0.15071273269681737,-0.09229460864416378,0.15153883948685465,0.12105912463568477,0.4794292268264048,0.34334932181390393,-0.4147720410624205,-0.3561175935032453,0.5503643839895516,0.2564102564102564,0.36324786324786323,0.16666666666666666,0,0,0.21367521367521367
126,basil,3,6,37,113,2,LR,5,40,R,4,4.3,5,27.1,24.7,4,0.5,1.347502698046863,238,234,146,60,85,39,0,0,50,54,63,8,0,0,21,NA,174,89,0.5087692836011142,0.23794570527532174,0.15071273269681737,-0.09229460864416378,0.15153883948685465,0.12105912463568477,0.4794292268264048,0.34334932181390393,-0.4147720410624205,-0.3561175935032453,0.5503643839895516,0.2564102564102564,0.36324786324786323,0.16666666666666666,0,0,0.21367521367521367
126,butter,6,21,48,113,2,LR,5,40,R,4,4.3,5,27.1,24.7,4,0.5,1.347502698046863,238,234,146,60,85,39,0,0,50,54,63,8,0,0,21,NA,174,89,0.5087692836011142,0.23794570527532174,0.15071273269681737,-0.09229460864416378,0.15153883948685465,0.12105912463568477,0.4794292268264048,0.34334932181390393,-0.4147720410624205,-0.3561175935032453,0.5503643839895516,0.2564102564102564,0.36324786324786323,0.16666666666666666,0,0,0.21367521367521367
126,radish,1,51,57,113,2,LR,5,40,R,4,4.3,5,27.1,24.7,4,0.5,1.347502698046863,238,234,146,60,85,39,0,0,50,54,63,8,0,0,21,NA,174,89,0.5087692836011142,0.23794570527532174,0.15071273269681737,-0.09229460864416378,0.15153883948685465,0.12105912463568477,0.4794292268264048,0.34334932181390393,-0.4147720410624205,-0.3561175935032453,0.5503643839895516,0.2564102564102564,0.36324786324786323,0.16666666666666666,0,0,0.21367521367521367
127,arugula,2,29,60,114,3,LR,9,19,L,1,1,3,27.6,23.6,6,0.5,1.7163552755406117,304,302,124,87,62,50,42,35,26,49,31,13,11,10,10,PHOTO,215,153,0.6587685034214426,0.7433955885309741,0.40021614921095827,0.28194481225310514,0.7214268167032666,0.2835117177203992,0.3203939206404983,0.44561011555836566,0.3780891151104481,0.3620252494343826,0.30122568571871755,0.28807947019867547,0.2052980132450331,0.16556291390728478,0.1390728476821192,0.11589403973509933,0.08609271523178808
127,basil,3,10,47,114,3,LR,9,19,L,1,1,3,27.6,23.6,6,0.5,1.7163552755406117,304,302,124,87,62,50,42,35,26,49,31,13,11,10,10,PHOTO,215,153,0.6587685034214426,0.7433955885309741,0.40021614921095827,0.28194481225310514,0.7214268167032666,0.2835117177203992,0.3203939206404983,0.44561011555836566,0.3780891151104481,0.3620252494343826,0.30122568571871755,0.28807947019867547,0.2052980132450331,0.16556291390728478,0.1390728476821192,0.11589403973509933,0.08609271523178808
127,butter,6,10,25,114,3,LR,9,19,L,1,1,3,27.6,23.6,6,0.5,1.7163552755406117,304,302,124,87,62,50,42,35,26,49,31,13,11,10,10,PHOTO,215,153,0.6587685034214426,0.7433955885309741,0.40021614921095827,0.28194481225310514,0.7214268167032666,0.2835117177203992,0.3203939206404983,0.44561011555836566,0.3780891151104481,0.3620252494343826,0.30122568571871755,0.28807947019867547,0.2052980132450331,0.16556291390728478,0.1390728476821192,0.11589403973509933,0.08609271523178808
127,green_rom,5,9,34,114,3,LR,9,19,L,1,1,3,27.6,23.6,6,0.5,1.7163552755406117,304,302,124,87,62,50,42,35,26,49,31,13,11,10,10,PHOTO,215,153,0.6587685034214426,0.7433955885309741,0.40021614921095827,0.28194481225310514,0.7214268167032666,0.2835117177203992,0.3203939206404983,0.44561011555836566,0.3780891151104481,0.3620252494343826,0.30122568571871755,0.28807947019867547,0.2052980132450331,0.16556291390728478,0.1390728476821192,0.11589403973509933,0.08609271523178808
