ID,x,y,horiz,vert,trayID,rand,dens,richness,rep,SD,spID,comp,state0,state0_v2,day_infected,NOTES
ID59,20.045,15.94479381,8,D,4,det,add,1,4,0.5,radish,1,S,S,,
ID60,22.845,15.94479381,9,D,4,det,add,1,4,0.5,radish,1,S,S,NA,
ID61,1.845,18.36966494,1.5,C,4,det,add,1,4,0.5,radish,1,S,S,,
ID62,4.645,18.36966494,2.5,C,4,det,add,1,4,0.5,radish,1,S,S,,
ID63,7.445,18.36966494,3.5,C,4,det,add,1,4,0.5,radish,1,S,S,15,
ID64,10.245,18.36966494,4.5,C,4,det,add,1,4,0.5,radish,1,C,C,9,
ID65,13.045,18.36966494,5.5,C,4,det,add,1,4,0.5,radish,1,S,S,12,
ID66,15.845,18.36966494,6.5,C,4,det,add,1,4,0.5,radish,1,S,S,15,
ID67,18.645,18.36966494,7.5,C,4,det,add,1,4,0.5,radish,1,S,S,18,
ID68,21.445,18.36966494,8.5,C,4,det,add,1,4,0.5,radish,1,S,S,,
ID69,0.445,20.79453607,1,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID70,3.245,20.79453607,2,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID71,6.045,20.79453607,3,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID72,8.845,20.79453607,4,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID73,11.645,20.79453607,5,B,4,det,add,1,4,0.5,radish,1,S,S,18,
ID74,14.445,20.79453607,6,B,4,det,add,1,4,0.5,radish,1,S,S,15,
ID75,17.245,20.79453607,7,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID76,20.045,20.79453607,8,B,4,det,add,1,4,0.5,radish,1,S,S,,
ID77,22.845,20.79453607,9,B,4,det,add,1,4,0.5,radish,1,S,S,NA,
ID78,1.845,23.2194072,1.5,A,4,det,add,1,4,0.5,radish,1,S,S,18,
ID79,4.645,23.2194072,2.5,A,4,det,add,1,4,0.5,radish,1,S,S,18,
ID80,7.445,23.2194072,3.5,A,4,det,add,1,4,0.5,radish,1,S,S,,
ID81,10.245,23.2194072,4.5,A,4,det,add,1,4,0.5,radish,1,C,C,6,
ID82,13.045,23.2194072,5.5,A,4,det,add,1,4,0.5,radish,1,S,S,,
ID83,15.845,23.2194072,6.5,A,4,det,add,1,4,0.5,radish,1,S,S,,
ID84,18.645,23.2194072,7.5,A,4,det,add,1,4,0.5,radish,1,S,S,,
ID85,21.445,23.2194072,8.5,A,4,det,add,1,4,0.5,radish,1,S,S,,
ID1,0.445,1.395567025,1,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID2,3.245,1.395567025,2,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID3,6.045,1.395567025,3,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID4,8.845,1.395567025,4,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID5,11.645,1.395567025,5,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID6,14.445,1.395567025,6,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID7,17.245,1.395567025,7,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID8,20.045,1.395567025,8,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID9,22.845,1.395567025,9,J,5,det,add,1,5,0.5,radish,1,S,S,,
ID10,1.845,3.820438156,1.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID11,4.645,3.820438156,2.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID12,7.445,3.820438156,3.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID13,10.245,3.820438156,4.5,I,5,det,add,1,5,0.5,radish,1,C,C,6,
ID14,13.045,3.820438156,5.5,I,5,det,add,1,5,0.5,radish,1,C,C,6,
ID15,15.845,3.820438156,6.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID16,18.645,3.820438156,7.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID17,21.445,3.820438156,8.5,I,5,det,add,1,5,0.5,radish,1,S,S,,
ID18,0.445,6.245309287,1,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID19,3.245,6.245309287,2,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID20,6.045,6.245309287,3,H,5,det,add,1,5,0.5,radish,1,C,C,6,
ID21,8.845,6.245309287,4,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID22,11.645,6.245309287,5,H,5,det,add,1,5,0.5,radish,1,C,C,6,
ID23,14.445,6.245309287,6,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID24,17.245,6.245309287,7,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID25,20.045,6.245309287,8,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID26,22.845,6.245309287,9,H,5,det,add,1,5,0.5,radish,1,S,S,,
ID27,1.845,8.670180417,1.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID28,4.645,8.670180417,2.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID29,7.445,8.670180417,3.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID30,10.245,8.670180417,4.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID31,13.045,8.670180417,5.5,G,5,det,add,1,5,0.5,radish,1,S,S,12,
ID32,15.845,8.670180417,6.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID33,18.645,8.670180417,7.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID34,21.445,8.670180417,8.5,G,5,det,add,1,5,0.5,radish,1,S,S,,
ID35,0.445,11.09505155,1,F,5,det,add,1,5,0.5,radish,1,C,C,6,
ID36,3.245,11.09505155,2,F,5,det,add,1,5,0.5,radish,1,C,C,6,
ID37,6.045,11.09505155,3,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID38,8.845,11.09505155,4,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID39,11.645,11.09505155,5,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID40,14.445,11.09505155,6,F,5,det,add,1,5,0.5,radish,1,S,S,12,
ID41,17.245,11.09505155,7,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID42,20.045,11.09505155,8,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID43,22.845,11.09505155,9,F,5,det,add,1,5,0.5,radish,1,S,S,,
ID44,1.845,13.51992268,1.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID45,4.645,13.51992268,2.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID46,7.445,13.51992268,3.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID47,10.245,13.51992268,4.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID48,13.045,13.51992268,5.5,E,5,det,add,1,5,0.5,radish,1,S,S,x,
ID49,15.845,13.51992268,6.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID50,18.645,13.51992268,7.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID51,21.445,13.51992268,8.5,E,5,det,add,1,5,0.5,radish,1,S,S,,
ID52,0.445,15.94479381,1,D,5,det,add,1,5,0.5,radish,1,C,C,6,
ID53,3.245,15.94479381,2,D,5,det,add,1,5,0.5,radish,1,S,S,x,
ID54,6.045,15.94479381,3,D,5,det,add,1,5,0.5,radish,1,S,S,,
ID55,8.845,15.94479381,4,D,5,det,add,1,5,0.5,radish,1,S,S,18,
ID56,11.645,15.94479381,5,D,5,det,add,1,5,0.5,radish,1,S,S,,
ID57,14.445,15.94479381,6,D,5,det,add,1,5,0.5,radish,1,S,S,,
ID58,17.245,15.94479381,7,D,5,det,add,1,5,0.5,radish,1,C,C,6,
ID59,20.045,15.94479381,8,D,5,det,add,1,5,0.5,radish,1,C,C,6,
ID60,22.845,15.94479381,9,D,5,det,add,1,5,0.5,radish,1,S,S,,
ID61,1.845,18.36966494,1.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID62,4.645,18.36966494,2.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID63,7.445,18.36966494,3.5,C,5,det,add,1,5,0.5,radish,1,S,S,6,
ID64,10.245,18.36966494,4.5,C,5,det,add,1,5,0.5,radish,1,C,C,,
ID65,13.045,18.36966494,5.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID66,15.845,18.36966494,6.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID67,18.645,18.36966494,7.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID68,21.445,18.36966494,8.5,C,5,det,add,1,5,0.5,radish,1,S,S,,
ID69,0.445,20.79453607,1,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID70,3.245,20.79453607,2,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID71,6.045,20.79453607,3,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID72,8.845,20.79453607,4,B,5,det,add,1,5,0.5,radish,1,S,S,6,
ID73,11.645,20.79453607,5,B,5,det,add,1,5,0.5,radish,1,C,C,,
ID74,14.445,20.79453607,6,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID75,17.245,20.79453607,7,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID76,20.045,20.79453607,8,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID77,22.845,20.79453607,9,B,5,det,add,1,5,0.5,radish,1,S,S,,
ID78,1.845,23.2194072,1.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID79,4.645,23.2194072,2.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID80,7.445,23.2194072,3.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID81,10.245,23.2194072,4.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID82,13.045,23.2194072,5.5,A,5,det,add,1,5,0.5,radish,1,S,S,6,
ID83,15.845,23.2194072,6.5,A,5,det,add,1,5,0.5,radish,1,C,C,,
ID84,18.645,23.2194072,7.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID85,21.445,23.2194072,8.5,A,5,det,add,1,5,0.5,radish,1,S,S,,
ID1,0.445,1.395567025,1,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID2,3.245,1.395567025,2,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID3,6.045,1.395567025,3,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID4,8.845,1.395567025,4,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID5,11.645,1.395567025,5,J,6,det,add,1,6,0.5,radish,1,C,C,6,
ID6,14.445,1.395567025,6,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID7,17.245,1.395567025,7,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID8,20.045,1.395567025,8,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID9,22.845,1.395567025,9,J,6,det,add,1,6,0.5,radish,1,S,S,,
ID10,1.845,3.820438156,1.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID11,4.645,3.820438156,2.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID12,7.445,3.820438156,3.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID13,10.245,3.820438156,4.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID14,13.045,3.820438156,5.5,I,6,det,add,1,6,0.5,radish,1,S,S,x,
ID15,15.845,3.820438156,6.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID16,18.645,3.820438156,7.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID17,21.445,3.820438156,8.5,I,6,det,add,1,6,0.5,radish,1,S,S,,
ID18,0.445,6.245309287,1,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID19,3.245,6.245309287,2,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID20,6.045,6.245309287,3,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID21,8.845,6.245309287,4,H,6,det,add,1,6,0.5,radish,1,C,C,6,
ID22,11.645,6.245309287,5,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID23,14.445,6.245309287,6,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID24,17.245,6.245309287,7,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID25,20.045,6.245309287,8,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID26,22.845,6.245309287,9,H,6,det,add,1,6,0.5,radish,1,S,S,,
ID27,1.845,8.670180417,1.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID28,4.645,8.670180417,2.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID29,7.445,8.670180417,3.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID30,10.245,8.670180417,4.5,G,6,det,add,1,6,0.5,radish,1,S,S,9,
ID31,13.045,8.670180417,5.5,G,6,det,add,1,6,0.5,radish,1,S,S,15,
ID32,15.845,8.670180417,6.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID33,18.645,8.670180417,7.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID34,21.445,8.670180417,8.5,G,6,det,add,1,6,0.5,radish,1,S,S,,
ID35,0.445,11.09505155,1,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID36,3.245,11.09505155,2,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID37,6.045,11.09505155,3,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID38,8.845,11.09505155,4,F,6,det,add,1,6,0.5,radish,1,S,S,18,
ID39,11.645,11.09505155,5,F,6,det,add,1,6,0.5,radish,1,C,C,6,
ID40,14.445,11.09505155,6,F,6,det,add,1,6,0.5,radish,1,S,S,15,
ID41,17.245,11.09505155,7,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID42,20.045,11.09505155,8,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID43,22.845,11.09505155,9,F,6,det,add,1,6,0.5,radish,1,S,S,,
ID44,1.845,13.51992268,1.5,E,6,det,add,1,6,0.5,radish,1,S,S,,
ID45,4.645,13.51992268,2.5,E,6,det,add,1,6,0.5,radish,1,S,S,,
ID46,7.445,13.51992268,3.5,E,6,det,add,1,6,0.5,radish,1,S,S,,
ID47,10.245,13.51992268,4.5,E,6,det,add,1,6,0.5,radish,1,C,C,6,
ID48,13.045,13.51992268,5.5,E,6,det,add,1,6,0.5,radish,1,S,S,,
ID49,15.845,13.51992268,6.5,E,6,det,add,1,6,0.5,radish,1,C,C,6,
ID50,18.645,13.51992268,7.5,E,6,det,add,1,6,0.5,radish,1,C,C,6,
ID51,21.445,13.51992268,8.5,E,6,det,add,1,6,0.5,radish,1,S,S,,
ID52,0.445,15.94479381,1,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID53,3.245,15.94479381,2,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID54,6.045,15.94479381,3,D,6,det,add,1,6,0.5,radish,1,C,C,6,
ID55,8.845,15.94479381,4,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID56,11.645,15.94479381,5,D,6,det,add,1,6,0.5,radish,1,S,S,12,
ID57,14.445,15.94479381,6,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID58,17.245,15.94479381,7,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID59,20.045,15.94479381,8,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID60,22.845,15.94479381,9,D,6,det,add,1,6,0.5,radish,1,S,S,,
ID61,1.845,18.36966494,1.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID62,4.645,18.36966494,2.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID63,7.445,18.36966494,3.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID64,10.245,18.36966494,4.5,C,6,det,add,1,6,0.5,radish,1,C,C,6,
ID65,13.045,18.36966494,5.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID66,15.845,18.36966494,6.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID67,18.645,18.36966494,7.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID68,21.445,18.36966494,8.5,C,6,det,add,1,6,0.5,radish,1,S,S,,
ID69,0.445,20.79453607,1,B,6,det,add,1,6,0.5,radish,1,C,C,6,
ID70,3.245,20.79453607,2,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID71,6.045,20.79453607,3,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID72,8.845,20.79453607,4,B,6,det,add,1,6,0.5,radish,1,C,C,6,6x?
ID73,11.645,20.79453607,5,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID74,14.445,20.79453607,6,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID75,17.245,20.79453607,7,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID76,20.045,20.79453607,8,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID77,22.845,20.79453607,9,B,6,det,add,1,6,0.5,radish,1,S,S,,
ID78,1.845,23.2194072,1.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID79,4.645,23.2194072,2.5,A,6,det,add,1,6,0.5,radish,1,C,C,6,
ID80,7.445,23.2194072,3.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID81,10.245,23.2194072,4.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID82,13.045,23.2194072,5.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID83,15.845,23.2194072,6.5,A,6,det,add,1,6,0.5,radish,1,C,C,6,
ID84,18.645,23.2194072,7.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID85,21.445,23.2194072,8.5,A,6,det,add,1,6,0.5,radish,1,S,S,,
ID1,0.445,1.395567025,1,J,7,det,add,1,7,0.5,radish,1,S,S,,
ID2,3.245,1.395567025,2,J,7,det,add,1,7,0.5,radish,1,S,S,18,
ID3,6.045,1.395567025,3,J,7,det,add,1,7,0.5,radish,1,C,C,6,
ID4,8.845,1.395567025,4,J,7,det,add,1,7,0.5,radish,1,C,C,6,
ID5,11.645,1.395567025,5,J,7,det,add,1,7,0.5,radish,1,S,S,12,
ID6,14.445,1.395567025,6,J,7,det,add,1,7,0.5,radish,1,C,C,6,
ID7,17.245,1.395567025,7,J,7,det,add,1,7,0.5,radish,1,S,S,NA,
ID8,20.045,1.395567025,8,J,7,det,add,1,7,0.5,radish,1,S,S,,
ID9,22.845,1.395567025,9,J,7,det,add,1,7,0.5,radish,1,S,S,,
ID10,1.845,3.820438156,1.5,I,7,det,add,1,7,0.5,radish,1,S,S,15,
ID11,4.645,3.820438156,2.5,I,7,det,add,1,7,0.5,radish,1,S,S,,
ID12,7.445,3.820438156,3.5,I,7,det,add,1,7,0.5,radish,1,S,S,,
ID13,10.245,3.820438156,4.5,I,7,det,add,1,7,0.5,radish,1,S,S,,
ID14,13.045,3.820438156,5.5,I,7,det,add,1,7,0.5,radish,1,S,S,15,
ID15,15.845,3.820438156,6.5,I,7,det,add,1,7,0.5,radish,1,C,C,6,
ID16,18.645,3.820438156,7.5,I,7,det,add,1,7,0.5,radish,1,C,C,6,
ID17,21.445,3.820438156,8.5,I,7,det,add,1,7,0.5,radish,1,S,S,,
ID18,0.445,6.245309287,1,H,7,det,add,1,7,0.5,radish,1,C,C,6,
ID19,3.245,6.245309287,2,H,7,det,add,1,7,0.5,radish,1,S,S,X,
ID20,6.045,6.245309287,3,H,7,det,add,1,7,0.5,radish,1,C,C,6,
ID21,8.845,6.245309287,4,H,7,det,add,1,7,0.5,radish,1,S,S,,
ID22,11.645,6.245309287,5,H,7,det,add,1,7,0.5,radish,1,S,S,,
ID23,14.445,6.245309287,6,H,7,det,add,1,7,0.5,radish,1,S,S,12,
ID24,17.245,6.245309287,7,H,7,det,add,1,7,0.5,radish,1,S,S,,
ID25,20.045,6.245309287,8,H,7,det,add,1,7,0.5,radish,1,S,S,,
ID26,22.845,6.245309287,9,H,7,det,add,1,7,0.5,radish,1,S,S,,
ID27,1.845,8.670180417,1.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID28,4.645,8.670180417,2.5,G,7,det,add,1,7,0.5,radish,1,S,S,12,
ID29,7.445,8.670180417,3.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID30,10.245,8.670180417,4.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID31,13.045,8.670180417,5.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID32,15.845,8.670180417,6.5,G,7,det,add,1,7,0.5,radish,1,C,C,6,
ID33,18.645,8.670180417,7.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID34,21.445,8.670180417,8.5,G,7,det,add,1,7,0.5,radish,1,S,S,,
ID35,0.445,11.09505155,1,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID36,3.245,11.09505155,2,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID37,6.045,11.09505155,3,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID38,8.845,11.09505155,4,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID39,11.645,11.09505155,5,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID40,14.445,11.09505155,6,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID41,17.245,11.09505155,7,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID42,20.045,11.09505155,8,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID43,22.845,11.09505155,9,F,7,det,add,1,7,0.5,radish,1,S,S,,
ID44,1.845,13.51992268,1.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID45,4.645,13.51992268,2.5,E,7,det,add,1,7,0.5,radish,1,C,C,6,
ID46,7.445,13.51992268,3.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID47,10.245,13.51992268,4.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID48,13.045,13.51992268,5.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID49,15.845,13.51992268,6.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID50,18.645,13.51992268,7.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID51,21.445,13.51992268,8.5,E,7,det,add,1,7,0.5,radish,1,S,S,,
ID52,0.445,15.94479381,1,D,7,det,add,1,7,0.5,radish,1,S,S,,
ID53,3.245,15.94479381,2,D,7,det,add,1,7,0.5,radish,1,C,C,6,
ID54,6.045,15.94479381,3,D,7,det,add,1,7,0.5,radish,1,S,S,15,
ID55,8.845,15.94479381,4,D,7,det,add,1,7,0.5,radish,1,S,S,,
ID56,11.645,15.94479381,5,D,7,det,add,1,7,0.5,radish,1,C,C,6,
ID57,14.445,15.94479381,6,D,7,det,add,1,7,0.5,radish,1,S,S,,
ID58,17.245,15.94479381,7,D,7,det,add,1,7,0.5,radish,1,S,S,,
ID59,20.045,15.94479381,8,D,7,det,add,1,7,0.5,radish,1,S,S,15,
ID60,22.845,15.94479381,9,D,7,det,add,1,7,0.5,radish,1,S,S,,
ID61,1.845,18.36966494,1.5,C,7,det,add,1,7,0.5,radish,1,S,S,,
ID62,4.645,18.36966494,2.5,C,7,det,add,1,7,0.5,radish,1,S,S,15,
ID63,7.445,18.36966494,3.5,C,7,det,add,1,7,0.5,radish,1,S,S,X,
ID64,10.245,18.36966494,4.5,C,7,det,add,1,7,0.5,radish,1,S,S,,
ID65,13.045,18.36966494,5.5,C,7,det,add,1,7,0.5,radish,1,S,S,,
ID66,15.845,18.36966494,6.5,C,7,det,add,1,7,0.5,radish,1,S,S,,
ID67,18.645,18.36966494,7.5,C,7,det,add,1,7,0.5,radish,1,S,S,,
ID68,21.445,18.36966494,8.5,C,7,det,add,1,7,0.5,radish,1,C,C,6,
ID69,0.445,20.79453607,1,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID70,3.245,20.79453607,2,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID71,6.045,20.79453607,3,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID72,8.845,20.79453607,4,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID73,11.645,20.79453607,5,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID74,14.445,20.79453607,6,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID75,17.245,20.79453607,7,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID76,20.045,20.79453607,8,B,7,det,add,1,7,0.5,radish,1,S,S,15,
ID77,22.845,20.79453607,9,B,7,det,add,1,7,0.5,radish,1,S,S,,
ID78,1.845,23.2194072,1.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID79,4.645,23.2194072,2.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID80,7.445,23.2194072,3.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID81,10.245,23.2194072,4.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID82,13.045,23.2194072,5.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID83,15.845,23.2194072,6.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID84,18.645,23.2194072,7.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID85,21.445,23.2194072,8.5,A,7,det,add,1,7,0.5,radish,1,S,S,,
ID1,0.445,1.395567025,1,J,8,det,add,1,8,0.5,radish,1,S,S,15,
ID2,3.245,1.395567025,2,J,8,det,add,1,8,0.5,radish,1,S,S,x,
ID3,6.045,1.395567025,3,J,8,det,add,1,8,0.5,radish,1,C,C,6,
ID4,8.845,1.395567025,4,J,8,det,add,1,8,0.5,radish,1,S,S,15,
ID5,11.645,1.395567025,5,J,8,det,add,1,8,0.5,radish,1,S,S,,
ID6,14.445,1.395567025,6,J,8,det,add,1,8,0.5,radish,1,C,C,6,
ID7,17.245,1.395567025,7,J,8,det,add,1,8,0.5,radish,1,S,S,12,
ID8,20.045,1.395567025,8,J,8,det,add,1,8,0.5,radish,1,C,C,6,
ID9,22.845,1.395567025,9,J,8,det,add,1,8,0.5,radish,1,S,S,15,
ID10,1.845,3.820438156,1.5,I,8,det,add,1,8,0.5,radish,1,S,S,15,
ID11,4.645,3.820438156,2.5,I,8,det,add,1,8,0.5,radish,1,S,S,12,
ID12,7.445,3.820438156,3.5,I,8,det,add,1,8,0.5,radish,1,S,S,9,
ID13,10.245,3.820438156,4.5,I,8,det,add,1,8,0.5,radish,1,C,C,6,
ID14,13.045,3.820438156,5.5,I,8,det,add,1,8,0.5,radish,1,S,S,15,
ID15,15.845,3.820438156,6.5,I,8,det,add,1,8,0.5,radish,1,S,S,15,
ID16,18.645,3.820438156,7.5,I,8,det,add,1,8,0.5,radish,1,S,S,9,
ID17,21.445,3.820438156,8.5,I,8,det,add,1,8,0.5,radish,1,C,C,6,
ID18,0.445,6.245309287,1,H,8,det,add,1,8,0.5,radish,1,S,S,15,
ID19,3.245,6.245309287,2,H,8,det,add,1,8,0.5,radish,1,S,S,15,
ID20,6.045,6.245309287,3,H,8,det,add,1,8,0.5,radish,1,S,S,12,
ID21,8.845,6.245309287,4,H,8,det,add,1,8,0.5,radish,1,S,S,12,
ID22,11.645,6.245309287,5,H,8,det,add,1,8,0.5,radish,1,S,S,12,
ID23,14.445,6.245309287,6,H,8,det,add,1,8,0.5,radish,1,S,S,15,
ID24,17.245,6.245309287,7,H,8,det,add,1,8,0.5,radish,1,S,S,,
ID25,20.045,6.245309287,8,H,8,det,add,1,8,0.5,radish,1,S,S,18,
ID26,22.845,6.245309287,9,H,8,det,add,1,8,0.5,radish,1,S,S,18,
ID27,1.845,8.670180417,1.5,G,8,det,add,1,8,0.5,radish,1,S,S,18,
ID28,4.645,8.670180417,2.5,G,8,det,add,1,8,0.5,radish,1,S,S,18,
ID29,7.445,8.670180417,3.5,G,8,det,add,1,8,0.5,radish,1,S,S,15,
ID30,10.245,8.670180417,4.5,G,8,det,add,1,8,0.5,radish,1,S,S,15,
ID31,13.045,8.670180417,5.5,G,8,det,add,1,8,0.5,radish,1,S,S,15,
ID32,15.845,8.670180417,6.5,G,8,det,add,1,8,0.5,radish,1,S,S,x,
